Year,Bundesland,Day-Month,Value,Date
2023,Niedersachsen,20.05.,270.0,20.05.2023
2023,Bremen,20.05.,27.0,20.05.2023
2023,Nordrhein-Westfalen,20.05.,557.0,20.05.2023
2023,Hessen,20.05.,168.0,20.05.2023
2023,Rheinland-Pfalz,20.05.,133.0,20.05.2023
2023,Baden-Württemberg,20.05.,311.0,20.05.2023
2023,Bayern,20.05.,387.0,20.05.2023
2023,Saarland,20.05.,29.0,20.05.2023
2023,Berlin,20.05.,92.0,20.05.2023
2023,Brandenburg,20.05.,99.0,20.05.2023
2023,Mecklenburg-Vorpommern,20.05.,55.0,20.05.2023
2023,Sachsen,20.05.,165.0,20.05.2023
2023,Sachsen-Anhalt,20.05.,77.0,20.05.2023
2023,Thüringen,20.05.,65.0,20.05.2023
2022,Schleswig-Holstein,20.05.,97.0,20.05.2022
2022,Hamburg,20.05.,54.0,20.05.2022
2022,Niedersachsen,20.05.,269.0,20.05.2022
2022,Bremen,20.05.,30.0,20.05.2022
2022,Nordrhein-Westfalen,20.05.,543.0,20.05.2022
2022,Hessen,20.05.,198.0,20.05.2022
2022,Rheinland-Pfalz,20.05.,146.0,20.05.2022
2022,Baden-Württemberg,20.05.,342.0,20.05.2022
2022,Bayern,20.05.,426.0,20.05.2022
2022,Saarland,20.05.,46.0,20.05.2022
2022,Berlin,20.05.,119.0,20.05.2022
2022,Brandenburg,20.05.,117.0,20.05.2022
2022,Mecklenburg-Vorpommern,20.05.,64.0,20.05.2022
2022,Sachsen,20.05.,132.0,20.05.2022
2022,Sachsen-Anhalt,20.05.,99.0,20.05.2022
2022,Thüringen,20.05.,92.0,20.05.2022
2021,Schleswig-Holstein,20.05.,99.0,20.05.2021
2021,Hamburg,20.05.,45.0,20.05.2021
2021,Niedersachsen,20.05.,236.0,20.05.2021
2021,Bremen,20.05.,24.0,20.05.2021
2021,Nordrhein-Westfalen,20.05.,580.0,20.05.2021
2021,Hessen,20.05.,180.0,20.05.2021
2021,Rheinland-Pfalz,20.05.,124.0,20.05.2021
2021,Baden-Württemberg,20.05.,292.0,20.05.2021
2021,Bayern,20.05.,349.0,20.05.2021
2021,Saarland,20.05.,43.0,20.05.2021
2021,Berlin,20.05.,98.0,20.05.2021
2021,Brandenburg,20.05.,97.0,20.05.2021
2021,Mecklenburg-Vorpommern,20.05.,43.0,20.05.2021
2021,Sachsen,20.05.,163.0,20.05.2021
2021,Sachsen-Anhalt,20.05.,98.0,20.05.2021
2021,Thüringen,20.05.,89.0,20.05.2021
2023,Schleswig-Holstein,21.05.,92.0,21.05.2023
2023,Hamburg,21.05.,55.0,21.05.2023
2023,Niedersachsen,21.05.,245.0,21.05.2023
2023,Bremen,21.05.,23.0,21.05.2023
2023,Nordrhein-Westfalen,21.05.,576.0,21.05.2023
2023,Hessen,21.05.,208.0,21.05.2023
2023,Rheinland-Pfalz,21.05.,152.0,21.05.2023
2023,Baden-Württemberg,21.05.,335.0,21.05.2023
2023,Bayern,21.05.,386.0,21.05.2023
2023,Saarland,21.05.,29.0,21.05.2023
2023,Berlin,21.05.,102.0,21.05.2023
2023,Brandenburg,21.05.,110.0,21.05.2023
2023,Mecklenburg-Vorpommern,21.05.,73.0,21.05.2023
2023,Sachsen,21.05.,158.0,21.05.2023
2023,Sachsen-Anhalt,21.05.,82.0,21.05.2023
2023,Thüringen,21.05.,73.0,21.05.2023
2022,Schleswig-Holstein,21.05.,87.0,21.05.2022
2022,Hamburg,21.05.,35.0,21.05.2022
2022,Niedersachsen,21.05.,257.0,21.05.2022
2022,Bremen,21.05.,16.0,21.05.2022
2022,Nordrhein-Westfalen,21.05.,520.0,21.05.2022
2022,Hessen,21.05.,174.0,21.05.2022
2022,Rheinland-Pfalz,21.05.,134.0,21.05.2022
2022,Baden-Württemberg,21.05.,277.0,21.05.2022
2022,Bayern,21.05.,380.0,21.05.2022
2022,Saarland,21.05.,35.0,21.05.2022
2022,Berlin,21.05.,105.0,21.05.2022
2022,Brandenburg,21.05.,98.0,21.05.2022
2022,Mecklenburg-Vorpommern,21.05.,76.0,21.05.2022
2022,Sachsen,21.05.,143.0,21.05.2022
2022,Sachsen-Anhalt,21.05.,76.0,21.05.2022
2022,Thüringen,21.05.,73.0,21.05.2022
2021,Schleswig-Holstein,21.05.,94.0,21.05.2021
2021,Hamburg,21.05.,50.0,21.05.2021
2021,Niedersachsen,21.05.,239.0,21.05.2021
2021,Bremen,21.05.,21.0,21.05.2021
2021,Nordrhein-Westfalen,21.05.,576.0,21.05.2021
2021,Hessen,21.05.,202.0,21.05.2021
2021,Rheinland-Pfalz,21.05.,134.0,21.05.2021
2021,Baden-Württemberg,21.05.,331.0,21.05.2021
2021,Bayern,21.05.,378.0,21.05.2021
2021,Saarland,21.05.,42.0,21.05.2021
2021,Berlin,21.05.,88.0,21.05.2021
2021,Brandenburg,21.05.,93.0,21.05.2021
2021,Mecklenburg-Vorpommern,21.05.,57.0,21.05.2021
2021,Sachsen,21.05.,171.0,21.05.2021
2021,Sachsen-Anhalt,21.05.,74.0,21.05.2021
2021,Thüringen,21.05.,98.0,21.05.2021
2023,Schleswig-Holstein,22.05.,97.0,22.05.2023
2023,Hamburg,22.05.,54.0,22.05.2023
2023,Niedersachsen,22.05.,316.0,22.05.2023
2023,Bremen,22.05.,27.0,22.05.2023
2023,Nordrhein-Westfalen,22.05.,627.0,22.05.2023
2023,Hessen,22.05.,198.0,22.05.2023
2023,Rheinland-Pfalz,22.05.,150.0,22.05.2023
2023,Baden-Württemberg,22.05.,343.0,22.05.2023
2023,Bayern,22.05.,415.0,22.05.2023
2023,Saarland,22.05.,44.0,22.05.2023
2023,Berlin,22.05.,123.0,22.05.2023
2023,Brandenburg,22.05.,113.0,22.05.2023
2023,Mecklenburg-Vorpommern,22.05.,57.0,22.05.2023
2023,Sachsen,22.05.,187.0,22.05.2023
2023,Sachsen-Anhalt,22.05.,99.0,22.05.2023
2023,Thüringen,22.05.,85.0,22.05.2023
2022,Schleswig-Holstein,22.05.,82.0,22.05.2022
2022,Hamburg,22.05.,35.0,22.05.2022
2022,Niedersachsen,22.05.,212.0,22.05.2022
2022,Bremen,22.05.,21.0,22.05.2022
2022,Nordrhein-Westfalen,22.05.,504.0,22.05.2022
2022,Hessen,22.05.,187.0,22.05.2022
2022,Rheinland-Pfalz,22.05.,125.0,22.05.2022
2022,Baden-Württemberg,22.05.,275.0,22.05.2022
2022,Bayern,22.05.,330.0,22.05.2022
2022,Saarland,22.05.,41.0,22.05.2022
2022,Berlin,22.05.,98.0,22.05.2022
2022,Brandenburg,22.05.,83.0,22.05.2022
2022,Mecklenburg-Vorpommern,22.05.,49.0,22.05.2022
2022,Sachsen,22.05.,140.0,22.05.2022
2022,Sachsen-Anhalt,22.05.,97.0,22.05.2022
2022,Thüringen,22.05.,61.0,22.05.2022
2021,Schleswig-Holstein,22.05.,92.0,22.05.2021
2021,Hamburg,22.05.,42.0,22.05.2021
2021,Niedersachsen,22.05.,259.0,22.05.2021
2021,Bremen,22.05.,26.0,22.05.2021
2021,Nordrhein-Westfalen,22.05.,570.0,22.05.2021
2021,Hessen,22.05.,205.0,22.05.2021
2021,Rheinland-Pfalz,22.05.,112.0,22.05.2021
2021,Baden-Württemberg,22.05.,300.0,22.05.2021
2021,Bayern,22.05.,373.0,22.05.2021
2021,Saarland,22.05.,28.0,22.05.2021
2021,Berlin,22.05.,91.0,22.05.2021
2021,Brandenburg,22.05.,72.0,22.05.2021
2021,Mecklenburg-Vorpommern,22.05.,63.0,22.05.2021
2021,Sachsen,22.05.,153.0,22.05.2021
2021,Sachsen-Anhalt,22.05.,81.0,22.05.2021
2021,Thüringen,22.05.,80.0,22.05.2021
2023,Schleswig-Holstein,23.05.,92.0,23.05.2023
2023,Hamburg,23.05.,41.0,23.05.2023
2023,Niedersachsen,23.05.,260.0,23.05.2023
2023,Bremen,23.05.,11.0,23.05.2023
2023,Nordrhein-Westfalen,23.05.,564.0,23.05.2023
2023,Hessen,23.05.,182.0,23.05.2023
2023,Rheinland-Pfalz,23.05.,151.0,23.05.2023
2023,Baden-Württemberg,23.05.,341.0,23.05.2023
2023,Bayern,23.05.,375.0,23.05.2023
2023,Saarland,23.05.,24.0,23.05.2023
2023,Berlin,23.05.,107.0,23.05.2023
2023,Brandenburg,23.05.,93.0,23.05.2023
2023,Mecklenburg-Vorpommern,23.05.,68.0,23.05.2023
2023,Sachsen,23.05.,162.0,23.05.2023
2023,Sachsen-Anhalt,23.05.,103.0,23.05.2023
2023,Thüringen,23.05.,75.0,23.05.2023
2022,Schleswig-Holstein,23.05.,98.0,23.05.2022
2022,Hamburg,23.05.,48.0,23.05.2022
2022,Niedersachsen,23.05.,261.0,23.05.2022
2022,Bremen,23.05.,26.0,23.05.2022
2022,Nordrhein-Westfalen,23.05.,551.0,23.05.2022
2022,Hessen,23.05.,177.0,23.05.2022
2022,Rheinland-Pfalz,23.05.,117.0,23.05.2022
2022,Baden-Württemberg,23.05.,319.0,23.05.2022
2022,Bayern,23.05.,396.0,23.05.2022
2022,Saarland,23.05.,33.0,23.05.2022
2022,Berlin,23.05.,111.0,23.05.2022
2022,Brandenburg,23.05.,90.0,23.05.2022
2022,Mecklenburg-Vorpommern,23.05.,65.0,23.05.2022
2022,Sachsen,23.05.,122.0,23.05.2022
2022,Sachsen-Anhalt,23.05.,81.0,23.05.2022
2022,Thüringen,23.05.,72.0,23.05.2022
2021,Schleswig-Holstein,23.05.,98.0,23.05.2021
2021,Hamburg,23.05.,39.0,23.05.2021
2021,Niedersachsen,23.05.,223.0,23.05.2021
2021,Bremen,23.05.,13.0,23.05.2021
2021,Nordrhein-Westfalen,23.05.,508.0,23.05.2021
2021,Hessen,23.05.,150.0,23.05.2021
2021,Rheinland-Pfalz,23.05.,135.0,23.05.2021
2021,Baden-Württemberg,23.05.,292.0,23.05.2021
2021,Bayern,23.05.,340.0,23.05.2021
2021,Saarland,23.05.,27.0,23.05.2021
2021,Berlin,23.05.,97.0,23.05.2021
2021,Brandenburg,23.05.,90.0,23.05.2021
2021,Mecklenburg-Vorpommern,23.05.,50.0,23.05.2021
2021,Sachsen,23.05.,153.0,23.05.2021
2021,Sachsen-Anhalt,23.05.,89.0,23.05.2021
2021,Thüringen,23.05.,95.0,23.05.2021
2023,Schleswig-Holstein,24.05.,114.0,24.05.2023
2023,Hamburg,24.05.,46.0,24.05.2023
2023,Niedersachsen,24.05.,280.0,24.05.2023
2023,Bremen,24.05.,24.0,24.05.2023
2023,Nordrhein-Westfalen,24.05.,555.0,24.05.2023
2023,Hessen,24.05.,191.0,24.05.2023
2023,Rheinland-Pfalz,24.05.,106.0,24.05.2023
2023,Baden-Württemberg,24.05.,324.0,24.05.2023
2023,Bayern,24.05.,349.0,24.05.2023
2023,Saarland,24.05.,32.0,24.05.2023
2023,Berlin,24.05.,113.0,24.05.2023
2023,Brandenburg,24.05.,93.0,24.05.2023
2023,Mecklenburg-Vorpommern,24.05.,62.0,24.05.2023
2023,Sachsen,24.05.,141.0,24.05.2023
2023,Sachsen-Anhalt,24.05.,76.0,24.05.2023
2023,Thüringen,24.05.,83.0,24.05.2023
2022,Schleswig-Holstein,24.05.,101.0,24.05.2022
2022,Hamburg,24.05.,65.0,24.05.2022
2022,Niedersachsen,24.05.,264.0,24.05.2022
2022,Bremen,24.05.,20.0,24.05.2022
2022,Nordrhein-Westfalen,24.05.,537.0,24.05.2022
2022,Hessen,24.05.,166.0,24.05.2022
2022,Rheinland-Pfalz,24.05.,115.0,24.05.2022
2022,Baden-Württemberg,24.05.,298.0,24.05.2022
2022,Bayern,24.05.,368.0,24.05.2022
2022,Saarland,24.05.,29.0,24.05.2022
2022,Berlin,24.05.,93.0,24.05.2022
2022,Brandenburg,24.05.,107.0,24.05.2022
2022,Mecklenburg-Vorpommern,24.05.,69.0,24.05.2022
2022,Sachsen,24.05.,134.0,24.05.2022
2022,Sachsen-Anhalt,24.05.,83.0,24.05.2022
2022,Thüringen,24.05.,75.0,24.05.2022
2021,Schleswig-Holstein,24.05.,84.0,24.05.2021
2021,Hamburg,24.05.,50.0,24.05.2021
2021,Niedersachsen,24.05.,231.0,24.05.2021
2021,Bremen,24.05.,18.0,24.05.2021
2021,Nordrhein-Westfalen,24.05.,506.0,24.05.2021
2021,Hessen,24.05.,172.0,24.05.2021
2021,Rheinland-Pfalz,24.05.,131.0,24.05.2021
2021,Baden-Württemberg,24.05.,253.0,24.05.2021
2021,Bayern,24.05.,367.0,24.05.2021
2021,Saarland,24.05.,26.0,24.05.2021
2021,Berlin,24.05.,66.0,24.05.2021
2021,Brandenburg,24.05.,100.0,24.05.2021
2021,Mecklenburg-Vorpommern,24.05.,68.0,24.05.2021
2021,Sachsen,24.05.,152.0,24.05.2021
2021,Sachsen-Anhalt,24.05.,94.0,24.05.2021
2021,Thüringen,24.05.,82.0,24.05.2021
2023,Schleswig-Holstein,25.05.,108.0,25.05.2023
2023,Hamburg,25.05.,54.0,25.05.2023
2023,Niedersachsen,25.05.,272.0,25.05.2023
2023,Bremen,25.05.,24.0,25.05.2023
2023,Nordrhein-Westfalen,25.05.,590.0,25.05.2023
2023,Hessen,25.05.,184.0,25.05.2023
2023,Rheinland-Pfalz,25.05.,125.0,25.05.2023
2023,Baden-Württemberg,25.05.,295.0,25.05.2023
2023,Bayern,25.05.,365.0,25.05.2023
2023,Saarland,25.05.,34.0,25.05.2023
2023,Berlin,25.05.,103.0,25.05.2023
2023,Brandenburg,25.05.,96.0,25.05.2023
2023,Mecklenburg-Vorpommern,25.05.,72.0,25.05.2023
2023,Sachsen,25.05.,143.0,25.05.2023
2023,Sachsen-Anhalt,25.05.,92.0,25.05.2023
2023,Thüringen,25.05.,81.0,25.05.2023
2022,Schleswig-Holstein,25.05.,95.0,25.05.2022
2022,Hamburg,25.05.,51.0,25.05.2022
2022,Niedersachsen,25.05.,266.0,25.05.2022
2022,Bremen,25.05.,21.0,25.05.2022
2022,Nordrhein-Westfalen,25.05.,533.0,25.05.2022
2022,Hessen,25.05.,170.0,25.05.2022
2022,Rheinland-Pfalz,25.05.,109.0,25.05.2022
2022,Baden-Württemberg,25.05.,288.0,25.05.2022
2022,Bayern,25.05.,367.0,25.05.2022
2022,Saarland,25.05.,35.0,25.05.2022
2022,Berlin,25.05.,79.0,25.05.2022
2022,Brandenburg,25.05.,83.0,25.05.2022
2022,Mecklenburg-Vorpommern,25.05.,53.0,25.05.2022
2022,Sachsen,25.05.,160.0,25.05.2022
2022,Sachsen-Anhalt,25.05.,80.0,25.05.2022
2022,Thüringen,25.05.,90.0,25.05.2022
2021,Schleswig-Holstein,25.05.,101.0,25.05.2021
2021,Hamburg,25.05.,48.0,25.05.2021
2021,Niedersachsen,25.05.,239.0,25.05.2021
2021,Bremen,25.05.,23.0,25.05.2021
2021,Nordrhein-Westfalen,25.05.,569.0,25.05.2021
2021,Hessen,25.05.,182.0,25.05.2021
2021,Rheinland-Pfalz,25.05.,142.0,25.05.2021
2021,Baden-Württemberg,25.05.,291.0,25.05.2021
2021,Bayern,25.05.,358.0,25.05.2021
2021,Saarland,25.05.,28.0,25.05.2021
2021,Berlin,25.05.,98.0,25.05.2021
2021,Brandenburg,25.05.,85.0,25.05.2021
2021,Mecklenburg-Vorpommern,25.05.,71.0,25.05.2021
2021,Sachsen,25.05.,155.0,25.05.2021
2021,Sachsen-Anhalt,25.05.,86.0,25.05.2021
2021,Thüringen,25.05.,74.0,25.05.2021
2023,Schleswig-Holstein,26.05.,96.0,26.05.2023
2023,Hamburg,26.05.,54.0,26.05.2023
2023,Niedersachsen,26.05.,269.0,26.05.2023
2023,Bremen,26.05.,21.0,26.05.2023
2023,Nordrhein-Westfalen,26.05.,535.0,26.05.2023
2023,Hessen,26.05.,203.0,26.05.2023
2023,Rheinland-Pfalz,26.05.,123.0,26.05.2023
2023,Baden-Württemberg,26.05.,282.0,26.05.2023
2023,Bayern,26.05.,392.0,26.05.2023
2023,Saarland,26.05.,40.0,26.05.2023
2023,Berlin,26.05.,87.0,26.05.2023
2023,Brandenburg,26.05.,88.0,26.05.2023
2023,Mecklenburg-Vorpommern,26.05.,59.0,26.05.2023
2023,Sachsen,26.05.,149.0,26.05.2023
2023,Sachsen-Anhalt,26.05.,91.0,26.05.2023
2023,Thüringen,26.05.,89.0,26.05.2023
2022,Schleswig-Holstein,26.05.,108.0,26.05.2022
2022,Hamburg,26.05.,59.0,26.05.2022
2022,Niedersachsen,26.05.,234.0,26.05.2022
2022,Bremen,26.05.,21.0,26.05.2022
2022,Nordrhein-Westfalen,26.05.,559.0,26.05.2022
2022,Hessen,26.05.,176.0,26.05.2022
2022,Rheinland-Pfalz,26.05.,123.0,26.05.2022
2022,Baden-Württemberg,26.05.,290.0,26.05.2022
2022,Bayern,26.05.,308.0,26.05.2022
2022,Saarland,26.05.,28.0,26.05.2022
2022,Berlin,26.05.,79.0,26.05.2022
2022,Brandenburg,26.05.,87.0,26.05.2022
2022,Mecklenburg-Vorpommern,26.05.,50.0,26.05.2022
2022,Sachsen,26.05.,132.0,26.05.2022
2022,Sachsen-Anhalt,26.05.,105.0,26.05.2022
2022,Thüringen,26.05.,97.0,26.05.2022
2021,Schleswig-Holstein,26.05.,102.0,26.05.2021
2021,Hamburg,26.05.,49.0,26.05.2021
2021,Niedersachsen,26.05.,250.0,26.05.2021
2021,Bremen,26.05.,22.0,26.05.2021
2021,Nordrhein-Westfalen,26.05.,562.0,26.05.2021
2021,Hessen,26.05.,177.0,26.05.2021
2021,Rheinland-Pfalz,26.05.,115.0,26.05.2021
2021,Baden-Württemberg,26.05.,300.0,26.05.2021
2021,Bayern,26.05.,343.0,26.05.2021
2021,Saarland,26.05.,31.0,26.05.2021
2021,Berlin,26.05.,92.0,26.05.2021
2021,Brandenburg,26.05.,76.0,26.05.2021
2021,Mecklenburg-Vorpommern,26.05.,47.0,26.05.2021
2021,Sachsen,26.05.,155.0,26.05.2021
2021,Sachsen-Anhalt,26.05.,92.0,26.05.2021
2021,Thüringen,26.05.,64.0,26.05.2021
2023,Schleswig-Holstein,27.05.,105.0,27.05.2023
2023,Hamburg,27.05.,43.0,27.05.2023
2023,Niedersachsen,27.05.,240.0,27.05.2023
2023,Bremen,27.05.,21.0,27.05.2023
2023,Nordrhein-Westfalen,27.05.,574.0,27.05.2023
2023,Hessen,27.05.,172.0,27.05.2023
2023,Rheinland-Pfalz,27.05.,117.0,27.05.2023
2023,Baden-Württemberg,27.05.,286.0,27.05.2023
2023,Bayern,27.05.,396.0,27.05.2023
2023,Saarland,27.05.,41.0,27.05.2023
2023,Berlin,27.05.,92.0,27.05.2023
2023,Brandenburg,27.05.,94.0,27.05.2023
2023,Mecklenburg-Vorpommern,27.05.,45.0,27.05.2023
2023,Sachsen,27.05.,143.0,27.05.2023
2023,Sachsen-Anhalt,27.05.,82.0,27.05.2023
2023,Thüringen,27.05.,71.0,27.05.2023
2022,Schleswig-Holstein,27.05.,95.0,27.05.2022
2022,Hamburg,27.05.,52.0,27.05.2022
2022,Niedersachsen,27.05.,270.0,27.05.2022
2022,Bremen,27.05.,34.0,27.05.2022
2022,Nordrhein-Westfalen,27.05.,554.0,27.05.2022
2022,Hessen,27.05.,174.0,27.05.2022
2022,Rheinland-Pfalz,27.05.,125.0,27.05.2022
2022,Baden-Württemberg,27.05.,267.0,27.05.2022
2022,Bayern,27.05.,378.0,27.05.2022
2022,Saarland,27.05.,43.0,27.05.2022
2022,Berlin,27.05.,101.0,27.05.2022
2022,Brandenburg,27.05.,86.0,27.05.2022
2022,Mecklenburg-Vorpommern,27.05.,62.0,27.05.2022
2022,Sachsen,27.05.,148.0,27.05.2022
2022,Sachsen-Anhalt,27.05.,88.0,27.05.2022
2022,Thüringen,27.05.,83.0,27.05.2022
2021,Schleswig-Holstein,27.05.,98.0,27.05.2021
2021,Hamburg,27.05.,39.0,27.05.2021
2021,Niedersachsen,27.05.,264.0,27.05.2021
2021,Bremen,27.05.,20.0,27.05.2021
2021,Nordrhein-Westfalen,27.05.,543.0,27.05.2021
2021,Hessen,27.05.,175.0,27.05.2021
2021,Rheinland-Pfalz,27.05.,134.0,27.05.2021
2021,Baden-Württemberg,27.05.,313.0,27.05.2021
2021,Bayern,27.05.,362.0,27.05.2021
2021,Saarland,27.05.,25.0,27.05.2021
2021,Berlin,27.05.,87.0,27.05.2021
2021,Brandenburg,27.05.,91.0,27.05.2021
2021,Mecklenburg-Vorpommern,27.05.,52.0,27.05.2021
2021,Sachsen,27.05.,133.0,27.05.2021
2021,Sachsen-Anhalt,27.05.,119.0,27.05.2021
2021,Thüringen,27.05.,86.0,27.05.2021
2023,Schleswig-Holstein,28.05.,97.0,28.05.2023
2023,Hamburg,28.05.,53.0,28.05.2023
2023,Niedersachsen,28.05.,273.0,28.05.2023
2023,Bremen,28.05.,20.0,28.05.2023
2023,Nordrhein-Westfalen,28.05.,574.0,28.05.2023
2023,Hessen,28.05.,181.0,28.05.2023
2023,Rheinland-Pfalz,28.05.,119.0,28.05.2023
2023,Baden-Württemberg,28.05.,297.0,28.05.2023
2023,Bayern,28.05.,338.0,28.05.2023
2023,Saarland,28.05.,30.0,28.05.2023
2023,Berlin,28.05.,89.0,28.05.2023
2023,Brandenburg,28.05.,92.0,28.05.2023
2023,Mecklenburg-Vorpommern,28.05.,52.0,28.05.2023
2023,Sachsen,28.05.,137.0,28.05.2023
2023,Sachsen-Anhalt,28.05.,86.0,28.05.2023
2023,Thüringen,28.05.,67.0,28.05.2023
2022,Schleswig-Holstein,28.05.,81.0,28.05.2022
2022,Hamburg,28.05.,46.0,28.05.2022
2022,Niedersachsen,28.05.,253.0,28.05.2022
2022,Bremen,28.05.,25.0,28.05.2022
2022,Nordrhein-Westfalen,28.05.,530.0,28.05.2022
2022,Hessen,28.05.,148.0,28.05.2022
2022,Rheinland-Pfalz,28.05.,120.0,28.05.2022
2022,Baden-Württemberg,28.05.,287.0,28.05.2022
2022,Bayern,28.05.,305.0,28.05.2022
2022,Saarland,28.05.,51.0,28.05.2022
2022,Berlin,28.05.,88.0,28.05.2022
2022,Brandenburg,28.05.,98.0,28.05.2022
2022,Mecklenburg-Vorpommern,28.05.,39.0,28.05.2022
2022,Sachsen,28.05.,145.0,28.05.2022
2022,Sachsen-Anhalt,28.05.,61.0,28.05.2022
2022,Thüringen,28.05.,85.0,28.05.2022
2021,Schleswig-Holstein,28.05.,105.0,28.05.2021
2021,Hamburg,28.05.,46.0,28.05.2021
2021,Niedersachsen,28.05.,248.0,28.05.2021
2021,Bremen,28.05.,10.0,28.05.2021
2021,Nordrhein-Westfalen,28.05.,573.0,28.05.2021
2021,Hessen,28.05.,159.0,28.05.2021
2021,Rheinland-Pfalz,28.05.,103.0,28.05.2021
2021,Baden-Württemberg,28.05.,289.0,28.05.2021
2021,Bayern,28.05.,322.0,28.05.2021
2021,Saarland,28.05.,44.0,28.05.2021
2021,Berlin,28.05.,99.0,28.05.2021
2021,Brandenburg,28.05.,86.0,28.05.2021
2021,Mecklenburg-Vorpommern,28.05.,67.0,28.05.2021
2021,Sachsen,28.05.,154.0,28.05.2021
2021,Sachsen-Anhalt,28.05.,79.0,28.05.2021
2021,Thüringen,28.05.,73.0,28.05.2021
2023,Schleswig-Holstein,29.05.,99.0,29.05.2023
2023,Hamburg,29.05.,46.0,29.05.2023
2023,Niedersachsen,29.05.,239.0,29.05.2023
2023,Bremen,29.05.,19.0,29.05.2023
2023,Nordrhein-Westfalen,29.05.,549.0,29.05.2023
2023,Hessen,29.05.,165.0,29.05.2023
2023,Rheinland-Pfalz,29.05.,107.0,29.05.2023
2023,Baden-Württemberg,29.05.,309.0,29.05.2023
2023,Bayern,29.05.,343.0,29.05.2023
2023,Saarland,29.05.,40.0,29.05.2023
2023,Berlin,29.05.,97.0,29.05.2023
2023,Brandenburg,29.05.,84.0,29.05.2023
2023,Mecklenburg-Vorpommern,29.05.,50.0,29.05.2023
2023,Sachsen,29.05.,163.0,29.05.2023
2023,Sachsen-Anhalt,29.05.,87.0,29.05.2023
2023,Thüringen,29.05.,68.0,29.05.2023
2022,Schleswig-Holstein,29.05.,91.0,29.05.2022
2022,Hamburg,29.05.,44.0,29.05.2022
2022,Niedersachsen,29.05.,216.0,29.05.2022
2022,Bremen,29.05.,29.0,29.05.2022
2022,Nordrhein-Westfalen,29.05.,538.0,29.05.2022
2022,Hessen,29.05.,148.0,29.05.2022
2022,Rheinland-Pfalz,29.05.,116.0,29.05.2022
2022,Baden-Württemberg,29.05.,244.0,29.05.2022
2022,Bayern,29.05.,315.0,29.05.2022
2022,Saarland,29.05.,33.0,29.05.2022
2022,Berlin,29.05.,80.0,29.05.2022
2022,Brandenburg,29.05.,75.0,29.05.2022
2022,Mecklenburg-Vorpommern,29.05.,59.0,29.05.2022
2022,Sachsen,29.05.,144.0,29.05.2022
2022,Sachsen-Anhalt,29.05.,83.0,29.05.2022
2022,Thüringen,29.05.,68.0,29.05.2022
2021,Schleswig-Holstein,29.05.,94.0,29.05.2021
2021,Hamburg,29.05.,45.0,29.05.2021
2021,Niedersachsen,29.05.,241.0,29.05.2021
2021,Bremen,29.05.,19.0,29.05.2021
2021,Nordrhein-Westfalen,29.05.,525.0,29.05.2021
2021,Hessen,29.05.,179.0,29.05.2021
2021,Rheinland-Pfalz,29.05.,126.0,29.05.2021
2021,Baden-Württemberg,29.05.,309.0,29.05.2021
2021,Bayern,29.05.,340.0,29.05.2021
2021,Saarland,29.05.,33.0,29.05.2021
2021,Berlin,29.05.,93.0,29.05.2021
2021,Brandenburg,29.05.,81.0,29.05.2021
2021,Mecklenburg-Vorpommern,29.05.,39.0,29.05.2021
2021,Sachsen,29.05.,143.0,29.05.2021
2021,Sachsen-Anhalt,29.05.,67.0,29.05.2021
2021,Thüringen,29.05.,75.0,29.05.2021
2023,Schleswig-Holstein,30.05.,102.0,30.05.2023
2023,Hamburg,30.05.,42.0,30.05.2023
2023,Niedersachsen,30.05.,275.0,30.05.2023
2023,Bremen,30.05.,19.0,30.05.2023
2023,Nordrhein-Westfalen,30.05.,534.0,30.05.2023
2023,Hessen,30.05.,180.0,30.05.2023
2023,Rheinland-Pfalz,30.05.,135.0,30.05.2023
2023,Baden-Württemberg,30.05.,302.0,30.05.2023
2023,Bayern,30.05.,371.0,30.05.2023
2023,Saarland,30.05.,40.0,30.05.2023
2023,Berlin,30.05.,102.0,30.05.2023
2023,Brandenburg,30.05.,92.0,30.05.2023
2023,Mecklenburg-Vorpommern,30.05.,65.0,30.05.2023
2023,Sachsen,30.05.,139.0,30.05.2023
2023,Sachsen-Anhalt,30.05.,80.0,30.05.2023
2023,Thüringen,30.05.,88.0,30.05.2023
2022,Schleswig-Holstein,30.05.,99.0,30.05.2022
2022,Hamburg,30.05.,54.0,30.05.2022
2022,Niedersachsen,30.05.,263.0,30.05.2022
2022,Bremen,30.05.,23.0,30.05.2022
2022,Nordrhein-Westfalen,30.05.,513.0,30.05.2022
2022,Hessen,30.05.,176.0,30.05.2022
2022,Rheinland-Pfalz,30.05.,126.0,30.05.2022
2022,Baden-Württemberg,30.05.,277.0,30.05.2022
2022,Bayern,30.05.,363.0,30.05.2022
2022,Saarland,30.05.,35.0,30.05.2022
2022,Berlin,30.05.,94.0,30.05.2022
2022,Brandenburg,30.05.,89.0,30.05.2022
2022,Mecklenburg-Vorpommern,30.05.,55.0,30.05.2022
2022,Sachsen,30.05.,137.0,30.05.2022
2022,Sachsen-Anhalt,30.05.,82.0,30.05.2022
2022,Thüringen,30.05.,79.0,30.05.2022
2021,Schleswig-Holstein,30.05.,102.0,30.05.2021
2021,Hamburg,30.05.,42.0,30.05.2021
2021,Niedersachsen,30.05.,247.0,30.05.2021
2021,Bremen,30.05.,18.0,30.05.2021
